OTU_ID,Taxonomy
OTU13183,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Protoglossum ,s: Protoglossum_niveum"
OTU13190,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13189,"k: Fungi ,p: Ascomycota ,c: Geoglossomycetes ,o: Geoglossales ,f: Geoglossaceae ,g: Trichoglossum ,s: Trichoglossum_walteri"
OTU13193,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: unidentified ,g: unidentified ,s: Archaeosporales_sp"
OTU13191,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: unidentified ,s: Clavicipitaceae_sp"
OTU13196,
OTU13194,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Metarhizium ,s: Metarhizium_carneum"
OTU13192,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13197,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inosperma ,s: Inosperma_sp"
OTU13195,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inosperma ,s: Inosperma_sp"
OTU13198,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_curreyi"
OTU13199,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: Archaeosporaceae ,g: Archaeospora ,s: Archaeospora_sp"
OTU13200,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13201,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inosperma ,s: Inosperma_sp"
OTU13202,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inosperma ,s: Inosperma_sp"
OTU13204,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_curreyi"
OTU13203,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Tricholomataceae ,g: unidentified ,s: Tricholomataceae_sp"
OTU13205,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Pluteaceae ,g: Pluteus ,s: Pluteus_salicinus"
OTU13207,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13206,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13208,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Capronia ,s: Capronia_pilosella"
OTU13209,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Capronia ,s: Capronia_sp"
OTU13211,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Capronia ,s: Capronia_pulcherrima"
OTU13210,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Polyporales ,f: unidentified ,g: unidentified ,s: Polyporales_sp"
OTU13212,"k: Fungi ,p: Ascomycota ,c: Saccharomycetes ,o: Saccharomycetales ,f: Debaryomycetaceae ,g: Kurtzmaniella ,s: Kurtzmaniella_sp"
OTU13213,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_fuscicothurnata"
OTU13214,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_fuscicothurnata"
OTU13215,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_fuscicothurnata"
OTU13218,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: Dominikia ,s: Dominikia_sp"
OTU13216,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_carolinensis"
OTU13219,"k: Fungi ,p: Ascomycota ,c: Geoglossomycetes ,o: Geoglossales ,f: Geoglossaceae ,g: Trichoglossum ,s: Trichoglossum_walteri"
OTU13220,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_sp"
OTU13222,"k: Fungi ,p: Ascomycota ,c: Orbiliomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Orbiliomycetes_sp"
OTU13217,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13221,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Xylariales ,f: unidentified ,g: unidentified ,s: Xylariales_sp"
OTU13224,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: unidentified ,s: Pezizaceae_sp"
OTU13225,"k: Fungi ,p: Basidiomycota ,c: Cystobasidiomycetes ,o: Cystobasidiomycetes_ord_Incertae_sedis ,f: Buckleyzymaceae ,g: Buckleyzyma ,s: Buckleyzyma_phyllomatis"
OTU13223,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Hydnangiaceae ,g: Laccaria ,s: Laccaria_sp"
OTU13227,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13226,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Minimelanolocus ,s: Minimelanolocus_obscurus"
OTU13228,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Exophiala ,s: Exophiala_sp"
OTU13230,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13232,"k: Fungi ,p: Ascomycota ,c: Orbiliomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Orbiliomycetes_sp"
OTU13229,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Minimelanolocus ,s: Minimelanolocus_obscurus"
OTU13231,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Exophiala ,s: Exophiala_sp"
OTU13233,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Hymenochaetales ,f: Schizoporaceae ,g: Schizopora ,s: Schizopora_paradoxa"
OTU13234,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13235,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: unidentified ,s: Glomeraceae_sp"
OTU13237,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Boletales ,f: Gyroporaceae ,g: Gyroporus ,s: Gyroporus_castaneus"
OTU13236,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Geastrales ,f: Geastraceae ,g: Geastrum ,s: Geastrum_saccatum"
OTU13239,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13238,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13240,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13243,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Atheliales ,f: Tylosporaceae ,g: Amphinema ,s: Amphinema_sp"
OTU13242,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13244,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13241,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Exophiala ,s: Exophiala_sp"
OTU13248,
OTU13246,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Hygrophoraceae ,g: Hygrocybe ,s: Hygrocybe_sp"
OTU13249,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Hygrophoraceae ,g: Hygrocybe ,s: Hygrocybe_sp"
OTU13250,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: unidentified ,s: Glomeraceae_sp"
OTU13247,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU13252,
OTU13245,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Melanommataceae ,g: Pleotrichocladium ,s: Pleotrichocladium_opacum"
OTU13256,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU13251,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Mycosphaerellaceae ,g: Ramularia ,s: Ramularia_unterseheri"
OTU13253,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13258,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Teratosphaeriaceae ,g: Devriesia ,s: Devriesia_sp"
OTU13254,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Hyaloscyphaceae ,g: Hyaloscypha ,s: Hyaloscypha_sp"
OTU13255,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Hyaloscyphaceae ,g: Hyaloscypha ,s: Hyaloscypha_sp"
OTU13257,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Leotiomycetes_ord_Incertae_sedis ,f: Leotiomycetes_fam_Incertae_sedis ,g: Epicladonia ,s: Epicladonia_sandstedei"
OTU13259,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Hyaloscyphaceae ,g: unidentified ,s: Hyaloscyphaceae_sp"
OTU13263,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU13260,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Helotiaceae ,g: Hymenoscyphus ,s: Hymenoscyphus_sp"
OTU13262,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Chaetosphaeriales ,f: unidentified ,g: unidentified ,s: Chaetosphaeriales_sp"
OTU13261,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Mycosphaerellaceae ,g: unidentified ,s: Mycosphaerellaceae_sp"
OTU13266,"k: Fungi ,p: Ascomycota ,c: Lecanoromycetes ,o: Ostropales ,f: unidentified ,g: unidentified ,s: Ostropales_sp"
OTU13264,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Hyaloscyphaceae ,g: unidentified ,s: Hyaloscyphaceae_sp"
OTU13265,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13267,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Hyaloscyphaceae ,g: Hyaloscypha ,s: Hyaloscypha_sp"
OTU13268,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13269,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Mycosphaerellaceae ,g: Cercospora ,s: Cercospora_agavicola"
OTU13271,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Teratosphaeriaceae ,g: Devriesia ,s: Devriesia_sp"
OTU13270,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13273,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Xylariales ,f: Xylariales_fam_Incertae_sedis ,g: Libertella ,s: Libertella_sp"
OTU13274,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13272,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Helotiaceae ,g: Mycosymbioces ,s: Mycosymbioces_sp"
OTU13276,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13275,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Omphalotaceae ,g: Rhodocollybia ,s: Rhodocollybia_sp"
OTU13283,"k: Fungi ,p: Mortierellomycota ,c: Mortierellomycetes ,o: Mortierellales ,f: unidentified ,g: unidentified ,s: Mortierellales_sp"
OTU13281,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU13277,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Myxotrichaceae ,g: Oidiodendron ,s: Oidiodendron_setiferum"
OTU13278,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Myxotrichaceae ,g: Oidiodendron ,s: Oidiodendron_setiferum"
OTU13284,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Sordariales ,f: Helminthosphaeriaceae ,g: Spadicoides ,s: Spadicoides_bina"
OTU13279,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13286,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Microascales ,f: Microascaceae ,g: Cephalotrichum ,s: Cephalotrichum_nanum"
OTU13285,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Minimelanolocus ,s: Minimelanolocus_sp"
OTU13282,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU13287,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13280,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Helotiales_fam_Incertae_sedis ,g: Cadophora ,s: Cadophora_sp"
OTU13290,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Glomeromycetes_sp"
OTU13288,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Hymenochaetales ,f: Schizoporaceae ,g: Xylodon ,s: Xylodon_sp"
OTU13289,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU13291,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Trechisporales ,f: unidentified ,g: unidentified ,s: Trechisporales_sp"
OTU13292,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13293,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Auriculariales ,f: Exidiaceae ,g: Exidiopsis ,s: Exidiopsis_sp"
OTU13295,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: unidentified ,s: Glomeraceae_sp"
OTU13296,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU13297,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Branch06 ,f: unidentified ,g: unidentified ,s: Branch06_sp"
OTU13294,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Thelephorales ,f: Thelephoraceae ,g: unidentified ,s: Thelephoraceae_sp"
OTU13298,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Dissoconiaceae ,g: Ramichloridium ,s: Ramichloridium_anceps"
OTU13299,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13302,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Microascales ,f: Microascaceae ,g: Cephalotrichum ,s: Cephalotrichum_sp"
OTU13303,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU13300,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_sp"
OTU13305,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13301,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Metapochonia ,s: Metapochonia_suchlasporia"
OTU13304,"k: Fungi ,p: Basidiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Basidiomycota_sp"
OTU13309,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13308,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13306,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Microascales ,f: Microascaceae ,g: Parascedosporium ,s: Parascedosporium_putredinis"
OTU13307,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Cyphellophoraceae ,g: Cyphellophora ,s: Cyphellophora_sessilis"
OTU13311,"k: Fungi ,p: Chytridiomycota ,c: Rhizophydiomycetes ,o: Rhizophydiales ,f: unidentified ,g: unidentified ,s: Rhizophydiales_sp"
OTU13312,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Melanosporales ,f: unidentified ,g: unidentified ,s: Melanosporales_sp"
OTU13310,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Eurotiomycetes_sp"
OTU13314,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: unidentified ,s: Glomeraceae_sp"
OTU13315,"k: Fungi ,p: Glomeromycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Glomeromycota_sp"
OTU13317,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13313,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Capronia ,s: Capronia_sp"
OTU13316,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13318,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: Dominikia ,s: Dominikia_sp"
OTU13321,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13319,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_umbrinolens"
OTU13320,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13326,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_pseudoasterospora"
OTU13323,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13322,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13324,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13325,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13329,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: unidentified ,g: unidentified ,s: Archaeosporales_sp"
OTU13328,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: Archaeosporaceae ,g: Archaeospora ,s: Archaeospora_sp"
OTU13327,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: unidentified ,g: unidentified ,s: Archaeosporales_sp"
OTU13331,
OTU13333,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: unidentified ,g: unidentified ,s: Hypocreales_sp"
OTU13330,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_sp"
OTU13334,"k: Fungi ,p: Rozellomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Rozellomycota_sp"
OTU13332,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_cordycepisociata"
OTU13338,"k: Fungi ,p: Kickxellomycota ,c: GS19 ,o: unidentified ,f: unidentified ,g: unidentified ,s: GS19_sp"
OTU13339,"k: Fungi ,p: Basidiomycota ,c: Pucciniomycetes ,o: Septobasidiales ,f: unidentified ,g: unidentified ,s: Septobasidiales_sp"
OTU13335,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_sp"
OTU13336,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_sp"
OTU13340,"k: Fungi ,p: Ascomycota ,c: Saccharomycetes ,o: Saccharomycetales ,f: Phaffomycetaceae ,g: Cyberlindnera ,s: Cyberlindnera_saturnus"
OTU13342,"k: Fungi ,p: Rozellomycota ,c: Rozellomycotina_cls_Incertae_sedis ,o: GS11 ,f: unidentified ,g: unidentified ,s: GS11_sp"
OTU13337,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_sp"
OTU13341,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Pochonia ,s: Pochonia_sp"
OTU13343,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Sordariales ,f: Helminthosphaeriaceae ,g: Spadicoides ,s: Spadicoides_bina"
OTU13347,
OTU13346,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pezizaceae ,g: Pachyphlodes ,s: Pachyphlodes_sp"
OTU13348,"k: Fungi ,p: Ascomycota ,c: Saccharomycetes ,o: Saccharomycetales ,f: Debaryomycetaceae ,g: Kurtzmaniella ,s: Kurtzmaniella_sp"
OTU13349,"k: Fungi ,p: Ascomycota ,c: Pezizomycotina_cls_Incertae_sedis ,o: Pezizomycotina_ord_Incertae_sedis ,f: Pezizomycotina_fam_Incertae_sedis ,g: Ciliophora ,s: Ciliophora_sp"
OTU13345,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU13350,
OTU13344,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: unidentified ,s: Clavicipitaceae_sp"
OTU13352,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: unidentified ,g: unidentified ,s: Archaeosporales_sp"
OTU13353,"k: Fungi ,p: Glomeromycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Glomeromycotina"
OTU13354,"k: Fungi ,p: Ascomycota ,c: Pezizomycotina_cls_Incertae_sedis ,o: Pezizomycotina_ord_Incertae_sedis ,f: Pezizomycotina_fam_Incertae_sedis ,g: Ciliophora ,s: Ciliophora_sp"
OTU13355,"k: Fungi ,p: Glomeromycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Glomeromycota_sp"
OTU13358,"k: Fungi ,p: Glomeromycota ,c: Glomeromycetes ,o: Glomerales ,f: Glomeraceae ,g: Dominikia ,s: Dominikia_sp"
OTU13351,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Cortinariaceae ,g: Cortinarius ,s: Cortinarius_sp"
OTU13357,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Capronia ,s: Capronia_pulcherrima"
OTU13356,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_sp"
OTU13361,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_curreyi"
OTU13360,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Metarhizium ,s: Metarhizium_carneum"
OTU13359,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Paecilomyces ,s: Paecilomyces_sp"
OTU13364,"k: Fungi ,p: Glomeromycota ,c: Archaeosporomycetes ,o: Archaeosporales ,f: Archaeosporaceae ,g: unidentified ,s: Archaeosporaceae_sp"
OTU13362,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_curreyi"
