"OTU_ID","kingdom","phylum","class","order","family","genus"
"OTU11861"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hymenogastraceae "," Hymenogaster "
"OTU11863"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Clitopilus "
"OTU11868"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Diversisporaceae "," Diversispora "
"OTU11867"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11862"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hymenogastraceae "," Naucoria "
"OTU11869"," Fungi "," Basidiomycota "," Tremellomycetes "," Tremellales "," unidentified "," unidentified "
"OTU11866"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11872"," Fungi "," Chytridiomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11871"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11870"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU11873"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Minimelanolocus "
"OTU11877","",NA,NA,NA,NA,NA
"OTU11876"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Elaphomycetaceae "," unidentified "
"OTU11874"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Hypocreales_fam_Incertae_sedis "," Rotiferophthora "
"OTU11880"," Fungi "," Basidiomycota "," Agaricomycetes "," Auriculariales "," unidentified "," unidentified "
"OTU11875"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU11878"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," unidentified "
"OTU11879"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Exophiala "
"OTU11883","",NA,NA,NA,NA,NA
"OTU11882"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," Tylosporaceae "," Tylospora "
"OTU11884"," Fungi "," Basidiomycota "," Agaricomycetes "," Corticiales "," Corticiaceae "," Corticium "
"OTU11885"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," Tylosporaceae "," Tylospora "
"OTU11887"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11881"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hebelomataceae "," unidentified "
"OTU11888"," Fungi "," Ascomycota "," Orbiliomycetes "," Orbiliales "," unidentified "," unidentified "
"OTU11889"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11886"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metacordyceps "
"OTU11890"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Amanitaceae "," Amanita "
"OTU11893"," Fungi "," Glomeromycota "," Archaeosporomycetes "," Archaeosporales "," Archaeosporaceae "," Archaeospora "
"OTU11891"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," Atheliaceae "," unidentified "
"OTU11896"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11892"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Lactarius "
"OTU11894"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11895"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," Pilodermataceae "," Piloderma "
"OTU11899"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Pezizaceae "," unidentified "
"OTU11897"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Clitopilus "
"OTU11902"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11898"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metacordyceps "
"OTU11901"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11900"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU11906"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Acaulosporaceae "," Acaulospora "
"OTU11903"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," Clitocybe "
"OTU11904"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU11908"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11905"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU11907"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Inocybaceae "," Inocybe "
"OTU11913"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11912"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11910"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11909"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11914"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11911"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11917"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11918"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11919"," Fungi "," Glomeromycota "," Glomeromycetes "," unidentified "," unidentified "," unidentified "
"OTU11916"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Tuberaceae "," Tuber "
"OTU11915"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," Resupinatus "
"OTU11920"," Fungi "," Basidiomycota "," Exobasidiomycetes "," Exobasidiales "," Exobasidiaceae "," Exobasidium "
"OTU11921"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11922"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Lyophyllaceae "," Tephrocybe "
"OTU11924"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11923"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Tuberaceae "," Tuber "
"OTU11928","",NA,NA,NA,NA,NA
"OTU11925"," Fungi "," Basidiomycota "," Agaricomycetes "," Auriculariales "," unidentified "," unidentified "
"OTU11926"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metarhizium "
"OTU11927"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU11929"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Polyporaceae "," Trametes "
"OTU11933"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11934"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," Glomus "
"OTU11931"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Bolbitiaceae "," Galeropsis "
"OTU11932"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Pseudotomentella "
"OTU11936"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Pezizaceae "," Hydnobolites "
"OTU11935"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Inocybaceae "," Inocybe "
"OTU11930"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Paecilomyces "
"OTU11937"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11940"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Diversisporaceae "," Diversispora "
"OTU11938"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Inocybaceae "," Inocybe "
"OTU11942"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," Hygrophorus "
"OTU11941"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," unidentified "," unidentified "
"OTU11943"," Fungi "," Basidiomycota "," Exobasidiomycetes "," Exobasidiales "," Exobasidiaceae "," Exobasidium "
"OTU11944"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11945"," Fungi "," Mucoromycota "," Endogonomycetes "," GS21 "," unidentified "," unidentified "
"OTU11939"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Paecilomyces "
"OTU11946"," Fungi "," Ascomycota "," Orbiliomycetes "," unidentified "," unidentified "," unidentified "
"OTU11950"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Diversisporaceae "," Diversispora "
"OTU11949"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," Glomus "
"OTU11947"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Entoloma "
"OTU11953"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11951"," Fungi "," Basidiomycota "," Agaricomycetes "," Sebacinales "," Sebacinaceae "," unidentified "
"OTU11948"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Debaryomycetaceae "," Debaryomyces "
"OTU11952"," Fungi "," Basidiomycota "," Agaricomycetes "," Hymenochaetales "," Schizoporaceae "," Hyphodontia "
"OTU11954"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11957"," Fungi "," Glomeromycota "," Archaeosporomycetes "," Archaeosporales "," Archaeosporaceae "," unidentified "
"OTU11956"," Fungi "," Basidiomycota "," Agaricomycetes "," Auriculariales "," Auriculariales_fam_Incertae_sedis "," Oliveonia "
"OTU11955"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Debaryomycetaceae "," Debaryomyces "
"OTU11958"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Entoloma "
"OTU11959"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Sclerodermataceae "," Scleroderma "
"OTU11960"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Minimelanolocus "
"OTU11961"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Phaffomycetaceae "," Wickerhamomyces "
"OTU11963"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11962"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Phaffomycetaceae "," Wickerhamomyces "
"OTU11967"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU11964"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Inocybaceae "," Inocybe "
"OTU11968"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Entoloma "
"OTU11965"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," unidentified "
"OTU11966"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Clitopilus "
"OTU11969"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Pezizaceae "," unidentified "
"OTU11971"," Fungi "," Glomeromycota "," Glomeromycetes "," unidentified "," unidentified "," unidentified "
"OTU11970"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Inocybaceae "," Inocybe "
"OTU11975"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11973"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU11974"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Elaphomycetaceae "," Elaphomyces "
"OTU11972"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11978"," Fungi "," Ascomycota "," Orbiliomycetes "," Orbiliales "," unidentified "," unidentified "
"OTU11976"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Ganodermataceae "," Ganoderma "
"OTU11979"," Fungi "," Glomeromycota "," Archaeosporomycetes "," Archaeosporales "," Archaeosporaceae "," Archaeospora "
"OTU11977"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metarhizium "
"OTU11982"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," Mortierella "
"OTU11980"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Veronaea "
"OTU11984"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," unidentified "
"OTU11983"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU11986"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," Helotiaceae "," unidentified "
"OTU11981"," Fungi "," Ascomycota "," Leotiomycetes "," unidentified "," unidentified "," unidentified "
"OTU11990","",NA,NA,NA,NA,NA
"OTU11985"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," Hyaloscyphaceae "," Venturiocistella "
"OTU11987"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU11989"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU11988"," Fungi "," Ascomycota "," Lecanoromycetes "," unidentified "," unidentified "," unidentified "
"OTU11993"," Fungi "," Ascomycota "," Pezizomycotina_cls_Incertae_sedis "," Pezizomycotina_ord_Incertae_sedis "," Pezizomycotina_fam_Incertae_sedis "," Isthmolongispora "
"OTU11991"," Fungi "," Ascomycota "," Dothideomycetes "," unidentified "," unidentified "," unidentified "
"OTU11995"," Fungi "," Ascomycota "," Pezizomycotina_cls_Incertae_sedis "," Pezizomycotina_ord_Incertae_sedis "," Pezizomycotina_fam_Incertae_sedis "," Ciliophora "
"OTU11992"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Lophiostomataceae "," Lophiostoma "
"OTU12000"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," Mortierella "
"OTU11994"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU11999"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," unidentified "," unidentified "
"OTU11998"," Fungi "," Ascomycota "," Dothideomycetes "," Mytilinidales "," Gloniaceae "," Cenococcum "
"OTU11997"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU12002","",NA,NA,NA,NA,NA
"OTU11996"," Fungi "," Ascomycota "," Leotiomycetes "," Helotiales "," unidentified "," unidentified "
"OTU12004"," Fungi "," Glomeromycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU12001"," Fungi "," Ascomycota "," Dothideomycetes "," Pleosporales "," Pleomassariaceae "," unidentified "
"OTU12007"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU12003"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," unidentified "," unidentified "
"OTU12008"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU12005"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Fomitopsidaceae "," Fomitopsis "
"OTU12006"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Elaphomycetaceae "," Elaphomyces "
"OTU12009"," Fungi "," Ascomycota "," Laboulbeniomycetes "," Pyxidiophorales "," unidentified "," unidentified "
"OTU12011"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU12014"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," Hygrocybe "
"OTU12012"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," Geoglossaceae "," Trichoglossum "
"OTU12013"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," Geoglossaceae "," Trichoglossum "
"OTU12015"," Fungi "," Ascomycota "," Pezizomycetes "," Pezizales "," Pezizaceae "," unidentified "
"OTU12016"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," unidentified "," unidentified "
"OTU12017"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU12010"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hymenogastraceae "," Hymenogaster "
"OTU12018"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU12019"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU12020"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU12024"," Fungi "," Basidiomycota "," Agaricomycetes "," Sebacinales "," unidentified "," unidentified "
"OTU12025"," Fungi "," Glomeromycota "," Archaeosporomycetes "," Archaeosporales "," Archaeosporaceae "," Archaeospora "
"OTU12021"," Fungi "," Ascomycota "," Eurotiomycetes "," Eurotiales "," Elaphomycetaceae "," Elaphomyces "
"OTU12026","",NA,NA,NA,NA,NA
"OTU12022"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," Geoglossaceae "," Trichoglossum "
"OTU12023"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Meripilaceae "," Physisporinus "
"OTU12028"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Diversisporaceae "," Diversispora "
"OTU12027"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cyphellaceae "," Rectipilus "
"OTU12031"," Fungi "," Ascomycota "," Sordariomycetes "," Microascales "," Halosphaeriaceae "," Cirrenalia "
"OTU12030"," Fungi "," Ascomycota "," Saccharomycetes "," Saccharomycetales "," Debaryomycetaceae "," unidentified "
"OTU12029"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Clavariaceae "," Ramariopsis "
"OTU12035"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Glomeraceae "," unidentified "
"OTU12032"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Exophiala "
